TAG,Nº de Série,Patrimônio,Equipamento,Modelo,Fabricante,Criticidade,Prioridade,Grupo Empresa,Razão Social,Setor,Endereço,UF,Bairro,Cidade,CEP,Centro de Custo,Data de Aquisição,Valor de Aquisição,Nota Fiscal,Valor de Substituição,Data de Fabricação,Data de Instalação,Data de Inativação,Data de Garantia,Data de Garantia Estendida,Componente de,Reg. ANVISA,Validade do Registro ANVISA,Situação,Status,Fornecedor,Observação,Garantia Externa,id,previousLocation,specificLocation,returnDate,returnedAllAccessories,transferStatus,transferTo,transferToBed,transferBy,transferRejected,patientMV,patientName,inUseSince,defectDescription,unitNotified,notificationNumber,patientDamage,serviceRequestNumber,preventiveScheduled,preventiveScheduledAt,preventiveSegregatedAt,receivedBySector,lastCleaned,location,status,tag,model,type
ECEX0084,252466,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"16.000,00",,"16.000,00",,10/11/2022,,,,,,,PRÓPRIO,ATIVO,GETINGE DO BRASIL EQUIPAMENTOS MÉDICOS LTDA,,,11bd6a12-3c00-4fa6-95eb-b7e16e3ff6a9,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0084,SERVO,CASSETE EXPIRATÓRIO
ECEX0085,004683,,CASSETE EXPIRATÓRIO,SERVO-I,MAQUET,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"15.000,00",,"15.000,00",,26/06/2023,,,,,,,PRÓPRIO,ATIVO,,,,6645fe62-fd22-4c91-aeb5-23bb26aa9d43,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0085,SERVO-I,CASSETE EXPIRATÓRIO
ECEX0085,004683,,CASSETE EXPIRATÓRIO,SERVO-I,MAQUET,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"15.000,00",,"15.000,00",,26/06/2023,,,,,,,PRÓPRIO,ATIVO,,,,d47c97b1-ecdb-4180-8cd0-0164eacf5c83,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0085,SERVO-I,CASSETE EXPIRATÓRIO
ECEX0086,063502,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"16.000,00",,"16.000,00",,26/06/2023,,,,,,,PRÓPRIO,ATIVO,,,,beddfb6b-dd87-4710-acad-da0b1f3f2b16,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0086,SERVO,CASSETE EXPIRATÓRIO
ECEX0086,063502,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,BAIXA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"16.000,00",,"16.000,00",,26/06/2023,,,,,,,PRÓPRIO,ATIVO,,,,6a2f684a-8632-4ef3-9773-0446a2b9fdc1,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0086,SERVO,CASSETE EXPIRATÓRIO
ECEX0087,313183,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,772a2ef7-8841-4dcd-a10d-529ec8364141,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0087,SERVO,CASSETE EXPIRATÓRIO
ECEX0087,313183,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,70b2e568-7544-4f22-8500-a8d51b57560a,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0087,SERVO,CASSETE EXPIRATÓRIO
ECEX0088,313204,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,b1e2b201-8aa9-4a37-9a1f-5ded3bb30a9e,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0088,SERVO,CASSETE EXPIRATÓRIO
ECEX0088,313204,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,a66d1fd8-d9e7-470d-9e4a-d6b15e878948,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0088,SERVO,CASSETE EXPIRATÓRIO
ECEX0089,313207,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,efdc5585-d9e2-417c-8bf6-08a199f37dd3,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0089,SERVO,CASSETE EXPIRATÓRIO
ECEX0089,313207,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,b762af6e-3c8b-4117-b069-18ff117ab684,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0089,SERVO,CASSETE EXPIRATÓRIO
ECEX0090,313208,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,364c299d-3b00-4c80-9755-fd604305cf65,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0090,SERVO,CASSETE EXPIRATÓRIO
ECEX0090,313208,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,056f39af-47ef-472c-8c29-2f50a14737ae,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0090,SERVO,CASSETE EXPIRATÓRIO
ECEX0091,313210,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,f57a45fb-f0ab-4a49-adaa-c4fa2309da5b,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0091,SERVO,CASSETE EXPIRATÓRIO
ECEX0091,313210,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,ff22d795-5f5a-45d4-aaaf-b9ffed5d4191,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0091,SERVO,CASSETE EXPIRATÓRIO
ECEX0092,313317,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,645cac07-9403-4974-9a43-50bd40c28b85,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0092,SERVO,CASSETE EXPIRATÓRIO
ECEX0092,313317,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,e6c4075d-98a6-4386-8a6c-1c53ff627a68,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0092,SERVO,CASSETE EXPIRATÓRIO
ECEX0093,313318,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,15506cb5-53b5-438e-8a68-75412ba807b5,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0093,SERVO,CASSETE EXPIRATÓRIO
ECEX0093,313318,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,8664718d-7f12-44e2-ba6f-f15da296d969,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0093,SERVO,CASSETE EXPIRATÓRIO
ECEX0094,313319,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,6781f521-c73b-45b0-86d4-f9ac7edab939,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0094,SERVO,CASSETE EXPIRATÓRIO
ECEX0094,313319,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,9629a2bd-6517-4be5-a088-f46abe4df641,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0094,SERVO,CASSETE EXPIRATÓRIO
ECEX0095,313320,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,32de6be3-19aa-44f0-8cc0-3196848e1c69,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0095,SERVO,CASSETE EXPIRATÓRIO
ECEX0095,313320,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,8b62e483-e6f9-4aeb-91ae-8195fdd9bfa4,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0095,SERVO,CASSETE EXPIRATÓRIO
ECEX0096,313322,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,42a3229b-442c-478c-b116-149a62c766b2,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0096,SERVO,CASSETE EXPIRATÓRIO
ECEX0096,313322,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,872d2f2c-13fd-4067-ac1e-d212f4b63369,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0096,SERVO,CASSETE EXPIRATÓRIO
ECEX0097,313323,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,0bb09b19-779d-4982-b3af-c8ec844e1db6,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0097,SERVO,CASSETE EXPIRATÓRIO
ECEX0097,313323,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,36f1091a-2124-4fa3-87a7-19a7bd86b023,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0097,SERVO,CASSETE EXPIRATÓRIO
ECEX0098,313326,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,1de66d6c-56e7-4954-8c92-67eac986133d,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0098,SERVO,CASSETE EXPIRATÓRIO
ECEX0098,313326,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,893fc30b-7b66-4c61-97b7-5b12d16b37c3,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0098,SERVO,CASSETE EXPIRATÓRIO
ECEX0099,313327,,CASSETE EXPIRATÓRIO,SERVO,MAQUET,NÃO CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",27/11/2025,"0,00",65776,"16.000,00",,28/11/2025,,27/11/2027,,,,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,5bae99c3-3f6c-496c-94bb-161eadea803f,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,ECEX0099,SERVO,CASSETE EXPIRATÓRIO
